Testwerte zur Berechnung von Neigungswinkeln aus Wellenlängenpaaren
*******************************************************************

Ordnung m               : 1
Gitterkonstante [µm]    : 0.769231
Minimum Wellenlänge [nm]: 430.0000
Messbereich [grad]      : 5
Einfallswinkel [grad]   : -47.1089

 Sensorneigung  |   Transformationsparameter  |Wellenlänge am |Wellenlänge am
  bx   |   by   |  Theta  |    Phi        t   |diagonalen Stab|vertikalen Stab
[grad] | [grad] |  [grad] |   [grad]     []   |     [nm]      |    [nm]
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
-3.000 |  4.000 |   4.994 |   36.850 |  0.799 |    550.10141  |    670.24004  
-3.000 |  4.500 |   5.402 |   33.660 |  0.899 |    543.35641  |    670.24004  
-3.000 |  5.000 |   5.823 |   30.923 |  0.999 |    536.60682  |    670.24004  
-2.500 | -5.000 |   5.585 |  153.479 | -0.999 |    663.60325  |    663.66575  
-2.500 | -4.500 |   5.143 |  150.980 | -0.899 |    657.00380  |    663.66575  
-2.500 | -4.000 |   4.713 |  148.020 | -0.799 |    650.39245  |    663.66575  
-2.500 | -3.500 |   4.298 |  144.479 | -0.699 |    643.76965  |    663.66575  
-2.500 | -3.000 |   3.902 |  140.202 | -0.599 |    637.13587  |    663.66575  
-2.500 | -2.500 |   3.533 |  135.000 | -0.500 |    630.49157  |    663.66575  
-2.500 | -2.000 |   3.200 |  128.653 | -0.400 |    623.83722  |    663.66575  
-2.500 | -1.500 |   2.914 |  120.953 | -0.300 |    617.17330  |    663.66575  
-2.500 | -1.000 |   2.692 |  111.791 | -0.200 |    610.50028  |    663.66575  
-2.500 | -0.500 |   2.549 |  101.303 | -0.100 |    603.81865  |    663.66575  
-2.500 |  0.000 |   2.500 |   90.000 |  0.000 |    597.12890  |    663.66575  
-2.500 |  0.500 |   2.549 |   78.697 |  0.100 |    590.43150  |    663.66575  
-2.500 |  1.000 |   2.692 |   68.209 |  0.200 |    583.72697  |    663.66575  
-2.500 |  1.500 |   2.914 |   59.047 |  0.300 |    577.01579  |    663.66575  
-2.500 |  2.000 |   3.200 |   51.347 |  0.400 |    570.29847  |    663.66575  
-2.500 |  2.500 |   3.533 |   45.000 |  0.500 |    563.57552  |    663.66575  
-2.500 |  3.000 |   3.902 |   39.798 |  0.599 |    556.84744  |    663.66575  
-2.500 |  3.500 |   4.298 |   35.521 |  0.699 |    550.11475  |    663.66575  
-2.500 |  4.000 |   4.713 |   31.980 |  0.799 |    543.37797  |    663.66575  
-2.500 |  4.500 |   5.143 |   29.020 |  0.899 |    536.63762  |    663.66575  
-2.500 |  5.000 |   5.585 |   26.521 |  0.999 |    529.89422  |    663.66575  
-2.000 | -5.000 |   5.381 |  158.241 | -0.999 |    657.03900  |    657.07911  
-2.000 | -4.500 |   4.921 |  156.073 | -0.899 |    650.41865  |    657.07911  
-2.000 | -4.000 |   4.469 |  153.463 | -0.800 |    643.78782  |    657.07911  
-2.000 | -3.500 |   4.029 |  150.276 | -0.700 |    637.14699  |    657.07911  
-2.000 | -3.000 |   3.604 |  146.323 | -0.600 |    630.49663  |    657.07911  
-2.000 | -2.500 |   3.200 |  141.347 | -0.500 |    623.83722  |    657.07911  
-2.000 | -2.000 |   2.827 |  135.000 | -0.400 |    617.16923  |    657.07911  
-2.000 | -1.500 |   2.499 |  126.865 | -0.300 |    610.49315  |    657.07911  
-2.000 | -1.000 |   2.236 |  116.558 | -0.200 |    603.80948  |    657.07911  
-2.000 | -0.500 |   2.061 |  104.031 | -0.100 |    597.11869  |    657.07911  
-2.000 |  0.000 |   2.000 |   90.000 |  0.000 |    590.42129  |    657.07911  
-2.000 |  0.500 |   2.061 |   75.969 |  0.100 |    583.71777  |    657.07911  
-2.000 |  1.000 |   2.236 |   63.442 |  0.200 |    577.00863  |    657.07911  
-2.000 |  1.500 |   2.499 |   53.135 |  0.300 |    570.29438  |    657.07911  
-2.000 |  2.000 |   2.827 |   45.000 |  0.400 |    563.57552  |    657.07911  
-2.000 |  2.500 |   3.200 |   38.653 |  0.500 |    556.85257  |    657.07911  
-2.000 |  3.000 |   3.604 |   33.677 |  0.600 |    550.12603  |    657.07911  
